KP,KI,DELAY,SETTLINGTIME
145.1,5.1,0.1,44.75826667
105.1,0.1,0.2,44.76952
100.1,0.1,0.17,44.77125
140.1,10.1,0.06,44.7716
70.1,5.1,0.09,44.7808
95.1,10.1,0.05,44.78305882
135.1,10.1,0.03,44.7864
140.1,5.1,0.08,44.7864
70.1,5.1,0.1,44.7964
175.1,5.1,0.05,44.804
170.1,10.1,0.01,44.8056
145.1,5.1,0.11,44.80826667
135.1,5.1,0.06,44.8108
180.1,0.1,0.07,44.81114286
185.1,0.1,0.08,44.81230769
95.1,0.1,0.17,44.82181818
140.1,0.1,0.14,44.8264
95.1,5.1,0.15,44.83125
70.1,5.1,0.11,44.8364
100.1,0.1,0.18,44.83688889
65.1,5.1,0.01,44.8408
140.1,10.1,0.07,44.8416
70.1,5.1,0.12,44.8464
145.1,5.1,0.12,44.8542
95.1,10.1,0.06,44.85586667
135.1,10.1,0.04,44.8664
90.1,0.1,0.18,44.869
105.1,0.1,0.21,44.8716
140.1,5.1,0.09,44.8764
90.1,10.1,0.03,44.879
70.1,5.1,0.14,44.8964
70.1,5.1,0.13,44.8964
140.1,10.1,0.08,44.89826667
185.1,0.1,0.09,44.90872727
130.1,10.1,0.01,44.9208
100.1,0.1,0.19,44.9284
65.1,5.1,0.02,44.9308
70.1,5.1,0.15,44.9364
95.1,0.1,0.18,44.93909091
130.1,5.1,0.05,44.9408
135.1,5.1,0.07,44.9408
70.1,5.1,0.16,44.9464
140.1,5.1,0.1,44.9508
135.1,0.1,0.14,44.9508
140.1,0.1,0.15,44.9608
130.1,10.1,0.02,44.9708
135.1,10.1,0.05,44.9808
70.1,5.1,0.17,44.9864
95.1,10.1,0.07,44.9868
100.1,0.1,0.2,44.9884
70.1,5.1,0.18,44.99496
180.1,0.1,0.08,45.0136
65.1,5.1,0.03,45.0244
70.1,5.1,0.19,45.04293333
70.1,5.1,0.2,45.04293333
70.1,5.1,0.21,45.07626667
95.1,0.1,0.19,45.08685714
65.1,5.1,0.04,45.0908
100.1,0.1,0.21,45.10586667
170.1,0.1,0.07,45.14
140.1,5.1,0.11,45.1408
135.1,10.1,0.06,45.2308
170.1,5.1,0.06,45.25133333
115.1,10.1,0.01,45.2808
65.1,5.1,0.05,45.2808
165.1,10.1,0.01,45.29028571
125.1,5.1,0.04,45.2908
130.1,15.1,0.01,45.3008
95.1,10.1,0.08,45.31
165.1,5.1,0.07,45.31466667
165.1,5.1,0.06,45.324
65.1,5.1,0.06,45.3508
160.1,10.1,0.03,45.3536
165.1,10.1,0.02,45.3768
130.1,10.1,0.03,45.3808
180.1,0.1,0.09,45.3828
175.1,0.1,0.07,45.384
115.1,10.1,0.02,45.3908
135.1,5.1,0.08,45.3908
140.1,5.1,0.12,45.3908
130.1,5.1,0.06,45.4108
165.1,0.1,0.08,45.419
205.1,0.1,0.02,45.4308
130.1,15.1,0.02,45.4564
170.1,5.1,0.07,45.45876923
125.1,10.1,0.01,45.4608
125.1,5.1,0.05,45.4608
165.1,10.1,0.03,45.464
65.1,5.1,0.07,45.4808
130.1,10.1,0.04,45.4864
120.1,5.1,0.04,45.4908
55.1,5.1,0.01,45.5008
120.1,5.1,0.05,45.5008
135.1,5.1,0.09,45.5008
135.1,10.1,0.07,45.5064
175.1,0.1,0.08,45.508
125.1,10.1,0.02,45.5108
65.1,5.1,0.08,45.5108
135.1,0.1,0.15,45.5164
115.1,10.1,0.03,45.5208
170.1,0.1,0.08,45.521
180.1,0.1,0.1,45.53483333
130.1,15.1,0.03,45.5364
60.1,5.1,0.01,45.5408
120.1,10.1,0.01,45.5408
90.1,10.1,0.04,45.54433333
175.1,0.1,0.09,45.55022222
130.1,0.1,0.14,45.5508
135.1,10.1,0.08,45.5564
135.1,5.1,0.1,45.5564
95.1,10.1,0.09,45.565
85.1,10.1,0.01,45.568
125.1,5.1,0.06,45.5708
130.1,10.1,0.05,45.5764
140.1,5.1,0.13,45.5764
165.1,0.1,0.09,45.57885714
130.1,5.1,0.07,45.5808
125.1,0.1,0.15,45.5808
215.1,0.1,0.01,45.5864
95.1,0.1,0.2,45.59171429
125.1,10.1,0.03,45.6008
120.1,5.1,0.07,45.6008
65.1,5.1,0.09,45.6008
65.1,5.1,0.1,45.6108
130.1,5.1,0.08,45.6164
135.1,10.1,0.09,45.6164
130.1,0.1,0.15,45.6208
120.1,0.1,0.17,45.6208
90.1,10.1,0.05,45.62186667
165.1,5.1,0.08,45.624
210.1,0.1,0.01,45.6264
125.1,15.1,0.01,45.62826667
60.1,5.1,0.02,45.6308
120.1,5.1,0.06,45.6308
180.1,0.1,0.11,45.631
215.1,0.1,0.02,45.6316
140.1,5.1,0.14,45.6316
130.1,10.1,0.06,45.6364
135.1,0.1,0.16,45.6364
175.1,0.1,0.1,45.6365
85.1,10.1,0.02,45.63844444
170.1,0.1,0.09,45.65129412
90.1,5.1,0.16,45.656
125.1,10.1,0.04,45.6708
135.1,5.1,0.11,45.67493333
125.1,5.1,0.07,45.6808
90.1,10.1,0.06,45.68247059
65.1,5.1,0.11,45.6864
120.1,10.1,0.02,45.6908
125.1,15.1,0.02,45.6916
65.1,5.1,0.12,45.7064
130.1,10.1,0.07,45.70826667
95.1,0.1,0.21,45.71828571
60.1,5.1,0.03,45.7208
120.1,10.1,0.03,45.7208
85.1,10.1,0.03,45.72177778
90.1,0.1,0.19,45.724
135.1,5.1,0.12,45.72493333
130.1,5.1,0.09,45.7264
210.1,0.1,0.02,45.7308
130.1,0.1,0.16,45.7364
165.1,5.1,0.09,45.748
175.1,0.1,0.11,45.75158621
170.1,0.1,0.1,45.75466667
125.1,15.1,0.03,45.7564
125.1,10.1,0.05,45.7564
65.1,5.1,0.13,45.7564
210.1,0.1,0.03,45.7608
130.1,10.1,0.08,45.76493333
65.1,5.1,0.14,45.7664
60.1,5.1,0.04,45.7708
125.1,5.1,0.08,45.7708
90.1,10.1,0.07,45.77768421
205.1,0.1,0.03,45.7808
120.1,10.1,0.04,45.7908
120.1,5.1,0.08,45.7908
125.1,0.1,0.16,45.7908
85.1,0.1,0.2,45.79333333
90.1,5.1,0.17,45.79355556
130.1,5.1,0.1,45.7964
90.1,15.1,0.01,45.80637037
65.1,5.1,0.15,45.8064
135.1,5.1,0.13,45.80826667
165.1,0.1,0.1,45.8205
90.1,0.1,0.2,45.82261538
85.1,5.1,0.17,45.8255
125.1,15.1,0.04,45.8264
65.1,5.1,0.16,45.8264
125.1,10.1,0.06,45.8308
90.1,10.1,0.08,45.83294737
85.1,10.1,0.04,45.838
60.1,5.1,0.05,45.8408
130.1,10.1,0.09,45.8416
135.1,5.1,0.14,45.8516
130.1,5.1,0.11,45.8608
55.1,5.1,0.02,45.8708
210.1,0.1,0.04,45.8708
170.1,0.1,0.11,45.87125
65.1,5.1,0.17,45.8764
65.1,5.1,0.18,45.87826667
130.1,0.1,0.17,45.8864
60.1,5.1,0.06,45.8908
130.1,10.1,0.1,45.89826667
125.1,5.1,0.09,45.9008
65.1,5.1,0.19,45.9216
65.1,5.1,0.2,45.9264
90.1,10.1,0.09,45.93
90.1,0.1,0.21,45.93415385
130.1,5.1,0.12,45.9364
125.1,10.1,0.07,45.9464
60.1,5.1,0.07,45.9608
65.1,5.1,0.21,45.9664
85.1,0.1,0.21,45.97
120.1,15.1,0.01,45.9808
90.1,10.1,0.1,45.99916923
60.1,5.1,0.08,46.0088
125.1,0.1,0.17,46.0288
125.1,5.1,0.1,46.0688
130.1,5.1,0.13,46.0888
170.1,0.1,0.12,46.09828571
55.1,5.1,0.03,46.1008
125.1,10.1,0.08,46.1108
60.1,5.1,0.09,46.1208
120.1,15.1,0.02,46.1308
205.1,0.1,0.04,46.1908
60.1,5.1,0.1,46.1908
210.1,5.1,0.01,46.2008
200.1,0.1,0.04,46.2108
120.1,10.1,0.05,46.2208
130.1,5.1,0.14,46.2708
90.1,10.1,0.11,46.28
120.1,15.1,0.03,46.3208
205.1,0.1,0.05,46.3408
165.1,0.1,0.11,46.348
200.1,0.1,0.05,46.3608
55.1,5.1,0.04,46.3708
60.1,5.1,0.11,46.3808
80.1,10.1,0.01,46.399
115.1,10.1,0.04,46.4108
195.1,0.1,0.06,46.4108
115.1,5.1,0.08,46.4108
85.1,10.1,0.05,46.414
205.1,5.1,0.01,46.4264
120.1,10.1,0.06,46.4508
60.1,5.1,0.12,46.4508
125.1,10.1,0.09,46.4608
120.1,5.1,0.09,46.4808
205.1,0.1,0.06,46.4864
115.1,0.1,0.18,46.4908
120.1,15.1,0.04,46.4964
110.1,10.1,0.05,46.5008
150.1,5.1,0.12,46.504
85.1,5.1,0.18,46.51133333
205.1,5.1,0.02,46.5116
155.1,5.1,0.1,46.51177778
170.1,0.1,0.13,46.51466667
55.1,5.1,0.05,46.5208
160.1,0.1,0.11,46.5248
125.1,0.1,0.18,46.5308
155.1,0.1,0.11,46.536
200.1,0.1,0.06,46.5364
115.1,15.1,0.01,46.5364
115.1,10.1,0.05,46.5408
125.1,5.1,0.11,46.5408
205.1,5.1,0.03,46.5416
200.1,5.1,0.01,46.5464
125.1,10.1,0.1,46.5464
85.1,10.1,0.06,46.54818182
195.1,0.1,0.07,46.5608
130.1,5.1,0.15,46.5664
75.1,10.1,0.01,46.568
205.1,0.1,0.07,46.57493333
120.1,10.1,0.07,46.5764
60.1,5.1,0.13,46.5808
205.1,5.1,0.04,46.58493333
80.1,10.1,0.02,46.58511111
200.1,5.1,0.02,46.5864
165.1,0.1,0.12,46.58978947
115.1,5.1,0.09,46.6008
125.1,5.1,0.12,46.6064
115.1,15.1,0.02,46.6108
55.1,5.1,0.06,46.6108
120.1,5.1,0.1,46.6108
60.1,5.1,0.14,46.6108
200.1,0.1,0.07,46.6264
110.1,5.1,0.1,46.6308
130.1,5.1,0.16,46.6316
200.1,5.1,0.03,46.6364
85.1,10.1,0.07,46.63786667
195.1,5.1,0.01,46.6464
120.1,10.1,0.08,46.6464
205.1,5.1,0.05,46.64826667
115.1,10.1,0.06,46.6508
125.1,10.1,0.11,46.6664
120.1,0.1,0.18,46.6664
80.1,10.1,0.03,46.6668
155.1,5.1,0.11,46.66828571
200.1,10.1,0.01,46.67493333
125.1,5.1,0.13,46.6764
40.1,5.1,0.16,46.67828571
160.1,0.1,0.12,46.67911111
40.1,5.1,0.01,46.68186667
80.1,5.1,0.18,46.68314286
115.1,15.1,0.03,46.6864
165.1,0.1,0.13,46.68769231
85.1,15.1,0.01,46.6896
195.1,5.1,0.02,46.6908
85.1,10.1,0.08,46.69911111
55.1,5.1,0.07,46.7008
40.1,5.1,0.15,46.70375
40.1,5.1,0.14,46.705
40.1,5.1,0.02,46.7052
200.1,10.1,0.02,46.7142
200.1,5.1,0.04,46.7164
60.1,5.1,0.15,46.7164
120.1,5.1,0.11,46.7208
40.1,5.1,0.12,46.72129412
40.1,5.1,0.03,46.72375
40.1,5.1,0.13,46.72423529
40.1,5.1,0.04,46.72625
125.1,5.1,0.14,46.7264
40.1,5.1,0.08,46.72952941
110.1,10.1,0.06,46.7308
155.1,0.1,0.12,46.73181818
40.1,5.1,0.1,46.73305882
40.1,5.1,0.06,46.73375
60.1,5.1,0.16,46.7364
190.1,5.1,0.01,46.7408
50.1,5.1,0.09,46.7408
40.1,5.1,0.05,46.74125
40.1,5.1,0.11,46.74133333
120.1,10.1,0.09,46.7416
40.1,5.1,0.09,46.74188235
80.1,10.1,0.04,46.74636364
40.1,5.1,0.07,46.74658824
115.1,5.1,0.1,46.7508
85.1,15.1,0.02,46.75193548
195.1,5.1,0.03,46.7564
110.1,15.1,0.01,46.7608
115.1,10.1,0.07,46.7608
85.1,10.1,0.09,46.7694
55.1,5.1,0.08,46.7708
120.1,0.1,0.19,46.7808
200.1,5.1,0.05,46.7816
60.1,5.1,0.17,46.7864
160.1,0.1,0.13,46.7944
120.1,5.1,0.12,46.7964
155.1,0.1,0.13,46.79955556
115.1,0.1,0.19,46.8008
120.1,10.1,0.1,46.8064
60.1,5.1,0.18,46.8064
165.1,0.1,0.14,46.80830303
110.1,15.1,0.02,46.8108
190.1,5.1,0.02,46.8108
85.1,10.1,0.1,46.82333333
125.1,5.1,0.15,46.82826667
60.1,5.1,0.19,46.8564
55.1,5.1,0.09,46.8608
195.1,10.1,0.01,46.8664
60.1,5.1,0.2,46.8664
115.1,10.1,0.08,46.8708
80.1,5.1,0.19,46.88
125.1,5.1,0.16,46.88493333
195.1,5.1,0.04,46.8908
195.1,0.1,0.08,46.8908
80.1,10.1,0.05,46.8955
120.1,0.1,0.2,46.8964
120.1,10.1,0.11,46.8964
115.1,5.1,0.11,46.9008
120.1,5.1,0.13,46.9064
60.1,5.1,0.21,46.9064
160.1,0.1,0.14,46.92031579
85.1,10.1,0.11,46.9264
195.1,10.1,0.02,46.9308
55.1,5.1,0.1,46.9308
85.1,10.1,0.12,46.94428571
120.1,10.1,0.12,46.9664
125.1,5.1,0.17,46.97493333
120.1,5.1,0.14,46.98992
80.1,5.1,0.2,47.03828571
55.1,5.1,0.11,47.0488
80.1,10.1,0.06,47.04933333
195.1,5.1,0.05,47.06024
55.1,5.1,0.12,47.1088
115.1,0.1,0.2,47.1288
160.1,0.1,0.15,47.1672
115.1,5.1,0.12,47.1908
190.1,5.1,0.03,47.2008
120.1,5.1,0.15,47.2408
115.1,10.1,0.09,47.2808
195.1,0.1,0.09,47.2808
55.1,5.1,0.13,47.2808
190.1,10.1,0.01,47.2964
135.1,15.1,0.01,47.326
190.1,5.1,0.04,47.3308
195.1,5.1,0.06,47.3364
110.1,15.1,0.03,47.3408
110.1,10.1,0.07,47.3608
190.1,10.1,0.02,47.3708
180.1,5.1,0.04,47.3708
190.1,5.1,0.05,47.3808
55.1,5.1,0.14,47.3908
190.1,0.1,0.09,47.4164
185.1,5.1,0.04,47.4264
115.1,10.1,0.1,47.4308
155.1,0.1,0.14,47.44885714
195.1,5.1,0.07,47.4664
195.1,0.1,0.1,47.4664
105.1,15.1,0.01,47.4808
180.1,5.1,0.05,47.4808
120.1,5.1,0.16,47.4908
185.1,10.1,0.01,47.4964
110.1,5.1,0.11,47.5008
185.1,5.1,0.05,47.5064
185.1,10.1,0.02,47.5108
110.1,10.1,0.08,47.5308
50.1,5.1,0.1,47.5308
75.1,10.1,0.02,47.546
190.1,5.1,0.06,47.5464
55.1,5.1,0.15,47.5608
235.1,0.1,0.01,47.56426667
190.1,0.1,0.1,47.5664
80.1,10.1,0.07,47.56909091
180.1,10.1,0.01,47.5764
175.1,10.1,0.01,47.5808
105.1,15.1,0.02,47.5864
180.1,10.1,0.02,47.5908
185.1,0.1,0.1,47.5908
150.1,0.1,0.14,47.59266667
235.1,0.1,0.02,47.59981818
145.1,0.1,0.14,47.6055
190.1,5.1,0.07,47.6064
115.1,5.1,0.13,47.6064
80.1,15.1,0.01,47.60923077
55.1,5.1,0.16,47.6108
145.1,5.1,0.13,47.61454545
105.1,10.1,0.07,47.6208
115.1,10.1,0.11,47.6264
80.1,10.1,0.08,47.62971429
155.1,0.1,0.15,47.6494
175.1,10.1,0.02,47.6508
110.1,5.1,0.12,47.6508
185.1,5.1,0.06,47.6564
120.1,5.1,0.17,47.6564
230.1,0.1,0.01,47.65756522
100.1,15.1,0.01,47.6608
110.1,10.1,0.09,47.6608
75.1,10.1,0.03,47.664
115.1,5.1,0.14,47.6764
115.1,0.1,0.21,47.6808
80.1,5.1,0.21,47.68181818
115.1,10.1,0.12,47.6864
180.1,5.1,0.06,47.6908
230.1,0.1,0.02,47.69713043
55.1,5.1,0.17,47.7008
120.1,5.1,0.18,47.7064
80.1,10.1,0.09,47.72133333
185.1,5.1,0.07,47.7264
55.1,5.1,0.18,47.7308
75.1,5.1,0.2,47.7355
50.1,5.1,0.11,47.7408
185.1,0.1,0.11,47.7408
110.1,0.1,0.21,47.7408
115.1,5.1,0.15,47.7464
110.1,10.1,0.1,47.7464
155.1,0.1,0.16,47.74871429
105.1,10.1,0.08,47.7508
225.1,0.1,0.01,47.751
230.1,0.1,0.03,47.75234783
75.1,10.1,0.04,47.7528
150.1,0.1,0.15,47.76355556
80.1,10.1,0.1,47.7652381
110.1,5.1,0.13,47.7808
115.1,5.1,0.16,47.7964
145.1,0.1,0.15,47.80177778
225.1,0.1,0.02,47.806
50.1,5.1,0.12,47.8308
55.1,5.1,0.19,47.8364
220.1,0.1,0.01,47.8376
105.1,10.1,0.09,47.8408
80.1,10.1,0.11,47.84190476
105.1,5.1,0.12,47.8508
55.1,5.1,0.2,47.8564
110.1,10.1,0.11,47.8564
155.1,0.1,0.17,47.8585
180.1,5.1,0.07,47.8608
75.1,10.1,0.05,47.87066667
110.1,5.1,0.14,47.8708
80.1,10.1,0.12,47.87963636
150.1,0.1,0.16,47.88452632
100.1,15.1,0.02,47.8908
225.1,0.1,0.03,47.9048
75.1,5.1,0.21,47.91636364
55.1,5.1,0.21,47.9164
115.1,5.1,0.17,47.9216
110.1,10.1,0.12,47.9308
80.1,10.1,0.13,47.95714286
220.1,0.1,0.02,47.964
115.1,5.1,0.18,47.9764
75.1,10.1,0.06,47.97666667
80.1,10.1,0.14,47.99496
50.1,5.1,0.13,48.0088
110.1,5.1,0.15,48.0488
105.1,5.1,0.13,48.0688
150.1,0.1,0.17,48.07733333
115.1,5.1,0.19,48.1044
145.1,0.1,0.16,48.12266667
50.1,5.1,0.14,48.15024
105.1,10.1,0.1,48.1508
210.1,5.1,0.02,48.166
220.1,0.1,0.03,48.1816
215.1,5.1,0.01,48.21
110.1,5.1,0.16,48.2108
20.1,0.1,0.2,48.2708
215.1,0.1,0.03,48.2736
175.1,5.1,0.07,48.2808
20.1,0.1,0.21,48.2808
20.1,0.1,0.19,48.3208
225.1,0.1,0.04,48.32828571
175.1,5.1,0.06,48.3308
20.1,0.1,0.18,48.3308
215.1,5.1,0.02,48.33622222
175.1,0.1,0.12,48.3508
20.1,0.1,0.16,48.3708
225.1,0.1,0.05,48.37717647
210.1,5.1,0.03,48.37885714
20.1,0.1,0.17,48.3808
220.1,0.1,0.04,48.40107692
20.1,0.1,0.14,48.4308
105.1,10.1,0.11,48.4408
20.1,0.1,0.15,48.4408
215.1,0.1,0.04,48.44454545
215.1,5.1,0.03,48.45125
70.1,10.1,0.01,48.459
100.1,10.1,0.09,48.4608
170.1,5.1,0.08,48.4708
20.1,0.1,0.12,48.4708
210.1,0.1,0.05,48.47666667
95.1,15.1,0.01,48.4808
20.1,0.1,0.13,48.4808
50.1,5.1,0.15,48.4808
220.1,0.1,0.05,48.48505263
105.1,5.1,0.14,48.4908
20.1,0.1,0.1,48.5108
95.1,10.1,0.1,48.5108
150.1,0.1,0.18,48.5168
20.1,0.1,0.01,48.5208
20.1,0.1,0.11,48.5208
75.1,10.1,0.07,48.544
95.1,15.1,0.02,48.5508
20.1,0.1,0.08,48.5508
215.1,0.1,0.05,48.5512
20.1,0.1,0.09,48.5608
20.1,0.1,0.02,48.5708
20.1,0.1,0.06,48.5708
20.1,0.1,0.07,48.5808
110.1,5.1,0.17,48.5808
20.1,0.1,0.04,48.5908
105.1,10.1,0.12,48.5908
50.1,5.1,0.16,48.5908
20.1,0.1,0.03,48.6008
20.1,0.1,0.05,48.6008
220.1,0.1,0.06,48.60503448
135.1,5.1,0.15,48.6055
210.1,5.1,0.04,48.60569231
75.1,10.1,0.08,48.60569231
70.1,10.1,0.02,48.608
140.1,5.1,0.15,48.6152
105.1,5.1,0.15,48.6208
140.1,0.1,0.16,48.62454545
100.1,10.1,0.1,48.6308
100.1,5.1,0.14,48.6308
130.1,10.1,0.11,48.64333333
145.1,0.1,0.17,48.65952941
210.1,5.1,0.05,48.66971429
110.1,5.1,0.18,48.6708
205.1,10.1,0.01,48.6728
220.1,0.1,0.07,48.677875
215.1,0.1,0.06,48.6874
205.1,10.1,0.02,48.70066667
75.1,10.1,0.09,48.70125
205.1,10.1,0.03,48.7055
105.1,5.1,0.16,48.7108
70.1,10.1,0.03,48.71733333
140.1,0.1,0.17,48.71971429
50.1,5.1,0.17,48.7208
75.1,10.1,0.1,48.74242105
210.1,0.1,0.06,48.7568
145.1,0.1,0.18,48.76307692
50.1,5.1,0.18,48.7708
215.1,0.1,0.07,48.77557895
135.1,0.1,0.17,48.7805
110.1,5.1,0.19,48.7816
100.1,10.1,0.11,48.7964
70.1,10.1,0.04,48.80288889
75.1,10.1,0.11,48.8184
100.1,5.1,0.15,48.8208
210.1,0.1,0.07,48.828
110.1,5.1,0.2,48.8316
135.1,5.1,0.16,48.83646154
75.1,10.1,0.12,48.85190476
50.1,5.1,0.19,48.8664
145.1,0.1,0.19,48.86744828
105.1,5.1,0.17,48.8808
140.1,0.1,0.18,48.90244444
100.1,10.1,0.12,48.9108
75.1,10.1,0.13,48.92509091
50.1,5.1,0.2,48.9308
70.1,10.1,0.05,48.93666667
215.1,0.1,0.08,48.95125
105.1,5.1,0.18,48.9564
75.1,10.1,0.14,48.95690909
50.1,5.1,0.21,48.99552
100.1,5.1,0.16,49.0088
45.1,5.1,0.15,49.0288
35.1,5.1,0.11,49.0605
35.1,5.1,0.1,49.07057143
135.1,0.1,0.18,49.0776
140.1,0.1,0.19,49.1048
35.1,5.1,0.09,49.10618462
200.1,5.1,0.06,49.11
35.1,5.1,0.08,49.12090909
105.1,5.1,0.19,49.1288
200.1,10.1,0.03,49.14133333
205.1,5.1,0.06,49.1556
35.1,5.1,0.07,49.1705
35.1,5.1,0.06,49.19333333
105.1,5.1,0.2,49.2308
235.1,0.1,0.03,49.2808
35.1,5.1,0.05,49.289
100.1,10.1,0.13,49.3008
35.1,5.1,0.04,49.35133333
70.1,10.1,0.06,49.406
90.1,15.1,0.02,49.4108
210.1,0.1,0.08,49.41685714
205.1,5.1,0.07,49.42184615
35.1,5.1,0.03,49.42333333
95.1,10.1,0.11,49.4408
200.1,5.1,0.07,49.44622222
35.1,5.1,0.02,49.44666667
35.1,5.1,0.01,49.456
240.1,0.1,0.01,49.4608
210.1,0.1,0.09,49.46453333
200.1,0.1,0.08,49.49457143
205.1,0.1,0.08,49.50257143
65.1,10.1,0.01,49.5136
100.1,5.1,0.17,49.5208
95.1,5.1,0.16,49.5508
140.1,0.1,0.2,49.5568
130.1,0.1,0.18,49.5636
45.1,5.1,0.16,49.5708
240.1,0.1,0.02,49.5764
105.1,5.1,0.21,49.5864
70.1,10.1,0.07,49.5948
205.1,0.1,0.09,49.61768421
65.1,10.1,0.02,49.62
125.1,10.1,0.12,49.6268
95.1,10.1,0.12,49.6308
200.1,0.1,0.09,49.63818182
70.1,10.1,0.08,49.64766667
100.1,5.1,0.18,49.6508
125.1,0.1,0.19,49.65466667
130.1,5.1,0.17,49.664
135.1,0.1,0.19,49.69625
130.1,0.1,0.19,49.7008
90.1,10.1,0.12,49.7308
70.1,10.1,0.09,49.73625
205.1,0.1,0.1,49.76072
95.1,5.1,0.17,49.7608
70.1,10.1,0.1,49.77423529
95.1,10.1,0.13,49.7808
100.1,5.1,0.19,49.7864
90.1,5.1,0.18,49.7908
45.1,5.1,0.17,49.8008
135.1,0.1,0.2,49.80234783
65.1,10.1,0.03,49.85
70.1,10.1,0.11,49.85022222
200.1,0.1,0.1,49.871
125.1,5.1,0.18,49.87177778
70.1,10.1,0.12,49.88347368
45.1,5.1,0.18,49.8908
95.1,5.1,0.18,49.8908
100.1,5.1,0.2,49.8964
135.1,0.1,0.21,49.92538462
130.1,0.1,0.2,49.94114286
70.1,10.1,0.13,49.95911111
100.1,5.1,0.21,49.9664
65.1,10.1,0.04,49.9844
70.1,10.1,0.14,49.99145
125.1,0.1,0.2,50.056
45.1,5.1,0.19,50.0688
70.1,10.1,0.15,50.0912
230.1,0.1,0.04,50.1108
95.1,5.1,0.19,50.1288
45.1,5.1,0.2,50.1888
235.1,5.1,0.01,50.2008
220.1,5.1,0.01,50.2208
130.1,0.1,0.21,50.24133333
235.1,5.1,0.02,50.2508
220.1,5.1,0.02,50.3308
225.1,0.1,0.06,50.3508
80.1,15.1,0.02,50.3708
230.1,5.1,0.01,50.3808
230.1,0.1,0.05,50.3864
95.1,5.1,0.2,50.4108
45.1,5.1,0.21,50.4408
230.1,5.1,0.02,50.4464
225.1,5.1,0.01,50.4764
90.1,10.1,0.13,50.4808
190.1,0.1,0.11,50.49666667
85.1,15.1,0.03,50.5008
220.1,5.1,0.03,50.5008
85.1,5.1,0.19,50.5008
225.1,5.1,0.02,50.5064
230.1,5.1,0.03,50.5164
230.1,0.1,0.06,50.5264
225.1,5.1,0.03,50.5408
65.1,10.1,0.05,50.578
230.1,5.1,0.04,50.6164
85.1,10.1,0.13,50.6208
65.1,10.1,0.06,50.63727273
90.1,10.1,0.14,50.6508
225.1,10.1,0.01,50.6864
95.1,5.1,0.21,50.7008
225.1,0.1,0.07,50.7208
65.1,10.1,0.07,50.728
225.1,10.1,0.02,50.7364
90.1,5.1,0.19,50.7408
120.1,5.1,0.19,50.741
115.1,5.1,0.2,50.749
85.1,10.1,0.14,50.7508
125.1,0.1,0.21,50.76186667
65.1,10.1,0.08,50.76786667
225.1,5.1,0.04,50.7764
90.1,10.1,0.15,50.8064
120.1,0.1,0.21,50.8148
225.1,5.1,0.05,50.8164
90.1,5.1,0.2,50.8308
60.1,10.1,0.01,50.8336
65.1,10.1,0.09,50.84853333
220.1,10.1,0.01,50.8808
65.1,10.1,0.1,50.88653333
85.1,5.1,0.2,50.9508
65.1,10.1,0.11,50.96971429
220.1,10.1,0.02,50.98992
90.1,5.1,0.21,50.99552
65.1,10.1,0.12,51.011
215.1,5.1,0.04,51.0288
220.1,5.1,0.04,51.0908
65.1,10.1,0.13,51.13193333
220.1,5.1,0.05,51.1408
220.1,10.1,0.03,51.1608
215.1,10.1,0.01,51.1808
65.1,10.1,0.14,51.18333333
220.1,0.1,0.08,51.2308
210.1,10.1,0.01,51.2608
75.1,15.1,0.01,51.2808
215.1,10.1,0.02,51.2908
215.1,5.1,0.05,51.3008
220.1,5.1,0.06,51.3108
215.1,0.1,0.09,51.3208
210.1,10.1,0.02,51.3508
215.1,10.1,0.03,51.3964
220.1,0.1,0.09,51.4408
210.1,5.1,0.06,51.4508
210.1,10.1,0.03,51.4564
80.1,15.1,0.03,51.5008
60.1,10.1,0.02,51.50666667
215.1,5.1,0.06,51.5164
85.1,5.1,0.21,51.5408
40.1,5.1,0.17,51.5808
85.1,10.1,0.15,51.6008
60.1,10.1,0.03,51.61955556
215.1,5.1,0.07,51.6264
80.1,15.1,0.04,51.6508
145.1,0.1,0.2,51.6708
60.1,10.1,0.04,51.69
210.1,5.1,0.07,51.7008
85.1,10.1,0.16,51.7264
80.1,10.1,0.15,51.7608
60.1,10.1,0.05,51.77454545
245.1,0.1,0.01,51.788
40.1,5.1,0.18,51.7908
80.1,15.1,0.05,51.8008
60.1,10.1,0.06,51.831
85.1,10.1,0.17,51.8664
60.1,10.1,0.07,51.9228
245.1,0.1,0.02,51.9596
60.1,10.1,0.08,51.98302857
40.1,5.1,0.19,52.0488
60.1,10.1,0.09,52.168
240.1,0.1,0.03,52.184
40.1,5.1,0.2,52.21024
80.1,10.1,0.16,52.2308
235.1,0.1,0.04,52.33
140.1,0.1,0.21,52.3608
60.1,10.1,0.1,52.50333333
75.1,10.1,0.15,52.5408
40.1,5.1,0.21,52.5608
60.1,10.1,0.11,52.62545455
135.1,5.1,0.17,52.6408
60.1,10.1,0.12,52.664
15.1,0.1,0.01,52.7208
60.1,10.1,0.13,52.736
80.1,10.1,0.17,52.7408
235.1,0.1,0.05,52.76177778
60.1,10.1,0.14,52.76242105
55.1,10.1,0.01,52.788
15.1,0.1,0.02,52.7908
15.1,0.1,0.2,52.7908
15.1,0.1,0.18,52.8108
60.1,10.1,0.15,52.82054545
15.1,0.1,0.04,52.8308
15.1,0.1,0.14,52.8308
15.1,0.1,0.16,52.8308
