KP,KI,DELAY,SETTLINGTIME
145.1,0.1,0.07,40.75737143
145.1,5.1,0.07,44.5464
145.1,10.1,0.07,44.6492
150.1,0.1,0.07,43.4208
150.1,5.1,0.07,43.9864
155.1,0.1,0.07,43.2608
155.1,5.1,0.07,43.76826667
160.1,0.1,0.07,42.8264
160.1,5.1,0.07,43.60826667
165.1,0.1,0.07,42.7216
165.1,5.1,0.07,45.31466667
170.1,0.1,0.07,45.14
170.1,5.1,0.07,45.45876923
175.1,0.1,0.07,45.384
175.1,5.1,0.07,48.2808
180.1,0.1,0.07,44.81114286
180.1,5.1,0.07,47.8608
185.1,0.1,0.07,44.71232
185.1,5.1,0.07,47.7264
190.1,0.1,0.07,44.59426667
190.1,5.1,0.07,47.6064
195.1,0.1,0.07,46.5608
195.1,5.1,0.07,47.4664
200.1,0.1,0.07,46.6264
200.1,5.1,0.07,49.44622222
205.1,0.1,0.07,46.57493333
205.1,5.1,0.07,49.42184615
210.1,0.1,0.07,48.828
210.1,5.1,0.07,51.7008
215.1,0.1,0.07,48.77557895
215.1,5.1,0.07,51.6264
220.1,0.1,0.07,48.677875
225.1,0.1,0.07,50.7208
230.1,0.1,0.07,53.356
15.1,0.1,0.08,52.8508
20.1,0.1,0.08,48.5508
20.1,5.1,0.08,99.88566667
25.1,0.1,0.08,73.839
25.1,5.1,0.08,73.86128571
30.1,0.1,0.08,42.7108
30.1,5.1,0.08,59.9308
35.1,0.1,0.08,40.6708
35.1,5.1,0.08,49.12090909
40.1,0.1,0.08,38.9564
40.1,5.1,0.08,46.72952941
45.1,0.1,0.08,37.75826667
45.1,5.1,0.08,44.17333333
50.1,0.1,0.08,36.7716
50.1,5.1,0.08,42.483
50.1,10.1,0.08,55.8
55.1,0.1,0.08,38.7956
55.1,5.1,0.08,46.7708
55.1,10.1,0.08,53.81685714
60.1,0.1,0.08,38.96511111
60.1,5.1,0.08,46.0088
60.1,10.1,0.08,51.98302857
65.1,0.1,0.08,38.8064
65.1,5.1,0.08,45.5108
65.1,10.1,0.08,50.76786667
70.1,0.1,0.08,38.57305882
70.1,5.1,0.08,44.7308
70.1,10.1,0.08,49.64766667
75.1,0.1,0.08,41.6108
75.1,5.1,0.08,43.9164
75.1,10.1,0.08,48.60569231
80.1,0.1,0.08,41.6308
80.1,5.1,0.08,43.4108
80.1,10.1,0.08,47.62971429
85.1,0.1,0.08,41.5108
85.1,5.1,0.08,42.7564
85.1,10.1,0.08,46.69911111
90.1,0.1,0.08,40.8908
90.1,5.1,0.08,41.98992
90.1,10.1,0.08,45.83294737
95.1,0.1,0.08,40.71826667
95.1,5.1,0.08,41.68493333
95.1,10.1,0.08,45.31
100.1,0.1,0.08,40.4708
100.1,5.1,0.08,40.96493333
100.1,10.1,0.08,44.71044444
105.1,0.1,0.08,39.88493333
105.1,5.1,0.08,40.6942
105.1,10.1,0.08,47.7508
110.1,0.1,0.08,39.7242
110.1,5.1,0.08,42.47333333
110.1,10.1,0.08,47.5308
115.1,0.1,0.08,42.52066667
115.1,5.1,0.08,46.4108
115.1,10.1,0.08,46.8708
120.1,0.1,0.08,41.81742857
120.1,5.1,0.08,45.7908
120.1,10.1,0.08,46.6464
125.1,0.1,0.08,41.76386667
125.1,5.1,0.08,45.7708
125.1,10.1,0.08,46.1108
130.1,0.1,0.08,41.66872727
130.1,5.1,0.08,45.6164
130.1,10.1,0.08,45.76493333
135.1,0.1,0.08,41.5314
135.1,5.1,0.08,45.3908
135.1,10.1,0.08,45.5564
140.1,0.1,0.08,40.9856
140.1,5.1,0.08,44.7864
140.1,10.1,0.08,44.89826667
145.1,0.1,0.08,43.5108
145.1,5.1,0.08,44.6164
150.1,0.1,0.08,43.5508
150.1,5.1,0.08,44.1508
155.1,0.1,0.08,43.4708
155.1,5.1,0.08,43.8116
160.1,0.1,0.08,43.0288
160.1,5.1,0.08,43.6492
165.1,0.1,0.08,45.419
165.1,5.1,0.08,45.624
170.1,0.1,0.08,45.521
170.1,5.1,0.08,48.4708
175.1,0.1,0.08,45.508
180.1,0.1,0.08,45.0136
185.1,0.1,0.08,44.81230769
190.1,0.1,0.08,44.69627027
195.1,0.1,0.08,46.8908
200.1,0.1,0.08,49.49457143
205.1,0.1,0.08,49.50257143
210.1,0.1,0.08,49.41685714
215.1,0.1,0.08,48.95125
220.1,0.1,0.08,51.2308
225.1,0.1,0.08,53.594
15.1,0.1,0.09,52.8808
20.1,0.1,0.09,48.5608
20.1,5.1,0.09,99.956
25.1,0.1,0.09,73.83466667
25.1,5.1,0.09,73.936
30.1,0.1,0.09,42.7008
30.1,5.1,0.09,59.9808
35.1,0.1,0.09,40.6608
35.1,5.1,0.09,49.10618462
40.1,0.1,0.09,38.9464
40.1,5.1,0.09,46.74188235
45.1,0.1,0.09,37.7564
45.1,5.1,0.09,44.259
50.1,0.1,0.09,36.76826667
50.1,5.1,0.09,46.7408
50.1,10.1,0.09,55.85717647
55.1,0.1,0.09,39.59333333
55.1,5.1,0.09,46.8608
55.1,10.1,0.09,53.88453333
60.1,0.1,0.09,39.124
60.1,5.1,0.09,46.1208
60.1,10.1,0.09,52.168
65.1,0.1,0.09,38.86285714
65.1,5.1,0.09,45.6008
65.1,10.1,0.09,50.84853333
70.1,0.1,0.09,38.636
70.1,5.1,0.09,44.7808
70.1,10.1,0.09,49.73625
75.1,0.1,0.09,41.7208
75.1,5.1,0.09,43.9608
75.1,10.1,0.09,48.70125
80.1,0.1,0.09,41.7208
80.1,5.1,0.09,43.5208
80.1,10.1,0.09,47.72133333
85.1,0.1,0.09,41.6064
85.1,5.1,0.09,42.78826667
85.1,10.1,0.09,46.7694
90.1,0.1,0.09,40.9764
90.1,5.1,0.09,42.0544
90.1,10.1,0.09,45.93
95.1,0.1,0.09,40.7764
95.1,5.1,0.09,41.72826667
95.1,10.1,0.09,45.565
100.1,0.1,0.09,40.5664
100.1,5.1,0.09,41.0088
100.1,10.1,0.09,48.4608
105.1,0.1,0.09,39.9416
105.1,5.1,0.09,40.72976
105.1,10.1,0.09,47.8408
110.1,0.1,0.09,42.484
110.1,5.1,0.09,42.64433333
110.1,10.1,0.09,47.6608
115.1,0.1,0.09,42.601
115.1,5.1,0.09,46.6008
115.1,10.1,0.09,47.2808
120.1,0.1,0.09,42.4968
120.1,5.1,0.09,46.4808
120.1,10.1,0.09,46.7416
125.1,0.1,0.09,41.88266667
125.1,5.1,0.09,45.9008
125.1,10.1,0.09,46.4608
130.1,0.1,0.09,41.74365217
130.1,5.1,0.09,45.7264
130.1,10.1,0.09,45.8416
135.1,0.1,0.09,41.61692308
135.1,5.1,0.09,45.5008
135.1,10.1,0.09,45.6164
140.1,0.1,0.09,41.3216
140.1,5.1,0.09,44.8764
145.1,0.1,0.09,43.6408
145.1,5.1,0.09,44.68826667
150.1,0.1,0.09,43.6564
150.1,5.1,0.09,44.4608
155.1,0.1,0.09,43.5764
155.1,5.1,0.09,43.8842
160.1,0.1,0.09,43.4008
160.1,5.1,0.09,43.7142
165.1,0.1,0.09,45.57885714
165.1,5.1,0.09,45.748
170.1,0.1,0.09,45.65129412
175.1,0.1,0.09,45.55022222
180.1,0.1,0.09,45.3828
185.1,0.1,0.09,44.90872727
190.1,0.1,0.09,47.4164
195.1,0.1,0.09,47.2808
200.1,0.1,0.09,49.63818182
205.1,0.1,0.09,49.61768421
210.1,0.1,0.09,49.46453333
215.1,0.1,0.09,51.3208
220.1,0.1,0.09,51.4408
225.1,0.1,0.09,53.80266667
15.1,0.1,0.1,52.8508
20.1,0.1,0.1,48.5108
25.1,0.1,0.1,73.85
25.1,5.1,0.1,73.97271429
30.1,0.1,0.1,42.6508
30.1,5.1,0.1,59.98992
35.1,0.1,0.1,40.6108
35.1,5.1,0.1,49.07057143
40.1,0.1,0.1,38.9264
40.1,5.1,0.1,46.73305882
45.1,0.1,0.1,37.73826667
45.1,5.1,0.1,44.2396
50.1,0.1,0.1,36.7516
50.1,5.1,0.1,47.5308
55.1,0.1,0.1,39.6855
55.1,5.1,0.1,46.9308
55.1,10.1,0.1,53.9212
60.1,0.1,0.1,39.47133333
60.1,5.1,0.1,46.1908
60.1,10.1,0.1,52.50333333
65.1,0.1,0.1,38.9024
65.1,5.1,0.1,45.6108
65.1,10.1,0.1,50.88653333
70.1,0.1,0.1,38.65690909
70.1,5.1,0.1,44.7964
70.1,10.1,0.1,49.77423529
75.1,0.1,0.1,41.8108
75.1,5.1,0.1,43.9664
75.1,10.1,0.1,48.74242105
80.1,0.1,0.1,41.7708
80.1,5.1,0.1,43.5108
80.1,10.1,0.1,47.7652381
85.1,0.1,0.1,41.6508
85.1,5.1,0.1,42.7964
85.1,10.1,0.1,46.82333333
90.1,0.1,0.1,41.0488
90.1,5.1,0.1,42.0544
90.1,10.1,0.1,45.99916923
95.1,0.1,0.1,40.8116
95.1,5.1,0.1,41.7292
95.1,10.1,0.1,48.5108
100.1,0.1,0.1,40.6064
100.1,5.1,0.1,41.0144
100.1,10.1,0.1,48.6308
105.1,0.1,0.1,39.9716
105.1,5.1,0.1,40.7392
105.1,10.1,0.1,48.1508
110.1,0.1,0.1,42.6605
110.1,5.1,0.1,46.6308
110.1,10.1,0.1,47.7464
115.1,0.1,0.1,42.69453333
115.1,5.1,0.1,46.7508
115.1,10.1,0.1,47.4308
120.1,0.1,0.1,42.5925
120.1,5.1,0.1,46.6108
120.1,10.1,0.1,46.8064
125.1,0.1,0.1,42.0176
125.1,5.1,0.1,46.0688
125.1,10.1,0.1,46.5464
130.1,0.1,0.1,41.8065
130.1,5.1,0.1,45.7964
130.1,10.1,0.1,45.89826667
135.1,0.1,0.1,41.67293333
135.1,5.1,0.1,45.5564
140.1,0.1,0.1,43.7508
140.1,5.1,0.1,44.9508
145.1,0.1,0.1,43.8108
145.1,5.1,0.1,44.75826667
150.1,0.1,0.1,43.7564
150.1,5.1,0.1,44.5164
155.1,0.1,0.1,43.66493333
155.1,5.1,0.1,46.51177778
160.1,0.1,0.1,43.5264
165.1,0.1,0.1,45.8205
170.1,0.1,0.1,45.75466667
175.1,0.1,0.1,45.6365
180.1,0.1,0.1,45.53483333
185.1,0.1,0.1,47.5908
190.1,0.1,0.1,47.5664
195.1,0.1,0.1,47.4664
200.1,0.1,0.1,49.871
205.1,0.1,0.1,49.76072
15.1,0.1,0.11,52.8808
20.1,0.1,0.11,48.5208
25.1,0.1,0.11,73.848
25.1,5.1,0.11,74.017
30.1,0.1,0.11,42.6408
30.1,5.1,0.11,60.0688
35.1,0.1,0.11,40.5808
35.1,5.1,0.11,49.0605
40.1,0.1,0.11,38.9164
40.1,5.1,0.11,46.74133333
45.1,0.1,0.11,37.7364
45.1,5.1,0.11,44.324
50.1,0.1,0.11,36.7464
50.1,5.1,0.11,47.7408
55.1,0.1,0.11,39.7828
55.1,5.1,0.11,47.0488
55.1,10.1,0.11,53.9952
60.1,0.1,0.11,39.60177778
60.1,5.1,0.11,46.3808
60.1,10.1,0.11,52.62545455
65.1,0.1,0.11,38.95768421
65.1,5.1,0.11,45.6864
65.1,10.1,0.11,50.96971429
70.1,0.1,0.11,38.70752
70.1,5.1,0.11,44.8364
70.1,10.1,0.11,49.85022222
75.1,0.1,0.11,41.9008
75.1,5.1,0.11,44.0244
75.1,10.1,0.11,48.8184
80.1,0.1,0.11,41.8408
80.1,5.1,0.11,43.5808
80.1,10.1,0.11,47.84190476
85.1,0.1,0.11,41.7264
85.1,5.1,0.11,42.83493333
85.1,10.1,0.11,46.9264
90.1,0.1,0.11,41.3808
90.1,5.1,0.11,42.1044
90.1,10.1,0.11,46.28
95.1,0.1,0.11,40.8764
95.1,5.1,0.11,41.7642
95.1,10.1,0.11,49.4408
100.1,0.1,0.11,40.67493333
100.1,5.1,0.11,41.0696
100.1,10.1,0.11,48.7964
105.1,0.1,0.11,40.0444
105.1,5.1,0.11,43.5255
105.1,10.1,0.11,48.4408
110.1,0.1,0.11,42.8005
110.1,5.1,0.11,47.5008
110.1,10.1,0.11,47.8564
115.1,0.1,0.11,42.76186667
115.1,5.1,0.11,46.9008
115.1,10.1,0.11,47.6264
120.1,0.1,0.11,42.6824
120.1,5.1,0.11,46.7208
120.1,10.1,0.11,46.8964
125.1,0.1,0.11,42.5
125.1,5.1,0.11,46.5408
125.1,10.1,0.11,46.6664
130.1,0.1,0.11,41.89327273
130.1,5.1,0.11,45.8608
130.1,10.1,0.11,48.64333333
135.1,0.1,0.11,41.74164706
135.1,5.1,0.11,45.67493333
140.1,0.1,0.11,44.3808
140.1,5.1,0.11,45.1408
145.1,0.1,0.11,44.2808
145.1,5.1,0.11,44.80826667
150.1,0.1,0.11,43.8664
150.1,5.1,0.11,44.6216
155.1,0.1,0.11,46.536
155.1,5.1,0.11,46.66828571
160.1,0.1,0.11,46.5248
165.1,0.1,0.11,46.348
170.1,0.1,0.11,45.87125
175.1,0.1,0.11,45.75158621
180.1,0.1,0.11,45.631
185.1,0.1,0.11,47.7408
190.1,0.1,0.11,50.49666667
15.1,0.1,0.12,52.8508
20.1,0.1,0.12,48.4708
25.1,0.1,0.12,73.86
25.1,5.1,0.12,74.04466667
30.1,0.1,0.12,42.5908
30.1,5.1,0.12,60.0688
35.1,0.1,0.12,40.5108
35.1,5.1,0.12,54.2708
40.1,0.1,0.12,38.8964
40.1,5.1,0.12,46.72129412
45.1,0.1,0.12,37.7116
45.1,5.1,0.12,44.25666667
50.1,0.1,0.12,36.7264
50.1,5.1,0.12,47.8308
55.1,0.1,0.12,39.8448
55.1,5.1,0.12,47.1088
55.1,10.1,0.12,54.02072727
60.1,0.1,0.12,39.65433333
60.1,5.1,0.12,46.4508
60.1,10.1,0.12,52.664
65.1,0.1,0.12,38.9614
65.1,5.1,0.12,45.7064
65.1,10.1,0.12,51.011
70.1,0.1,0.12,38.72525926
70.1,5.1,0.12,44.8464
70.1,10.1,0.12,49.88347368
75.1,0.1,0.12,42.0488
75.1,5.1,0.12,44.0244
75.1,10.1,0.12,48.85190476
80.1,0.1,0.12,41.8908
80.1,5.1,0.12,43.5708
80.1,10.1,0.12,47.87963636
85.1,0.1,0.12,41.7564
85.1,5.1,0.12,42.83826667
85.1,10.1,0.12,46.94428571
90.1,0.1,0.12,41.4908
90.1,5.1,0.12,42.1044
90.1,10.1,0.12,49.7308
95.1,0.1,0.12,40.9064
95.1,5.1,0.12,41.76493333
95.1,10.1,0.12,49.6308
100.1,0.1,0.12,40.69826667
100.1,5.1,0.12,43.663
100.1,10.1,0.12,48.9108
105.1,0.1,0.12,43.588
105.1,5.1,0.12,47.8508
105.1,10.1,0.12,48.5908
110.1,0.1,0.12,42.9904
110.1,5.1,0.12,47.6508
110.1,10.1,0.12,47.9308
115.1,0.1,0.12,42.84625
115.1,5.1,0.12,47.1908
115.1,10.1,0.12,47.6864
120.1,0.1,0.12,42.74233333
120.1,5.1,0.12,46.7964
120.1,10.1,0.12,46.9664
125.1,0.1,0.12,42.58136842
125.1,5.1,0.12,46.6064
125.1,10.1,0.12,49.6268
130.1,0.1,0.12,41.96452632
130.1,5.1,0.12,45.9364
135.1,0.1,0.12,44.5708
135.1,5.1,0.12,45.72493333
140.1,0.1,0.12,44.5708
140.1,5.1,0.12,45.3908
145.1,0.1,0.12,44.5164
145.1,5.1,0.12,44.8542
150.1,0.1,0.12,43.9764
150.1,5.1,0.12,46.504
155.1,0.1,0.12,46.73181818
160.1,0.1,0.12,46.67911111
165.1,0.1,0.12,46.58978947
170.1,0.1,0.12,46.09828571
175.1,0.1,0.12,48.3508
15.1,0.1,0.13,52.8808
20.1,0.1,0.13,48.4808
25.1,0.1,0.13,73.86133333
25.1,5.1,0.13,74.134
30.1,0.1,0.13,42.5408
30.1,5.1,0.13,60.1244
35.1,0.1,0.13,40.4208
35.1,5.1,0.13,54.7208
40.1,0.1,0.13,38.8864
40.1,5.1,0.13,46.72423529
45.1,0.1,0.13,37.7064
45.1,5.1,0.13,44.354
50.1,0.1,0.13,39.63466667
50.1,5.1,0.13,48.0088
55.1,0.1,0.13,39.9328
55.1,5.1,0.13,47.2808
60.1,0.1,0.13,39.7232
60.1,5.1,0.13,46.5808
60.1,10.1,0.13,52.736
65.1,0.1,0.13,39.02675
65.1,5.1,0.13,45.7564
65.1,10.1,0.13,51.13193333
70.1,0.1,0.13,38.7702069
70.1,5.1,0.13,44.8964
70.1,10.1,0.13,49.95911111
75.1,0.1,0.13,42.5408
75.1,5.1,0.13,44.0744
75.1,10.1,0.13,48.92509091
80.1,0.1,0.13,41.9808
80.1,5.1,0.13,43.6364
80.1,10.1,0.13,47.95714286
85.1,0.1,0.13,41.8464
85.1,5.1,0.13,42.86826667
85.1,10.1,0.13,50.6208
90.1,0.1,0.13,41.6064
90.1,5.1,0.13,42.1664
90.1,10.1,0.13,50.4808
95.1,0.1,0.13,40.95493333
95.1,5.1,0.13,44.499
95.1,10.1,0.13,49.7808
100.1,0.1,0.13,40.75493333
100.1,5.1,0.13,43.8655
100.1,10.1,0.13,49.3008
105.1,0.1,0.13,43.69454545
105.1,5.1,0.13,48.0688
110.1,0.1,0.13,43.611
110.1,5.1,0.13,47.7808
115.1,0.1,0.13,42.924
115.1,5.1,0.13,47.6064
120.1,0.1,0.13,42.82112
120.1,5.1,0.13,46.9064
125.1,0.1,0.13,42.67442857
125.1,5.1,0.13,46.6764
130.1,0.1,0.13,44.4808
130.1,5.1,0.13,46.0888
135.1,0.1,0.13,44.7408
135.1,5.1,0.13,45.80826667
140.1,0.1,0.13,44.7264
140.1,5.1,0.13,45.5764
145.1,0.1,0.13,44.6064
145.1,5.1,0.13,47.61454545
150.1,0.1,0.13,44.3408
155.1,0.1,0.13,46.79955556
160.1,0.1,0.13,46.7944
165.1,0.1,0.13,46.68769231
170.1,0.1,0.13,46.51466667
15.1,0.1,0.14,52.8308
20.1,0.1,0.14,48.4308
25.1,0.1,0.14,73.87233333
25.1,5.1,0.14,74.127
30.1,0.1,0.14,42.4508
30.1,5.1,0.14,60.1288
35.1,0.1,0.14,40.3108
35.1,5.1,0.14,54.9108
40.1,0.1,0.14,38.8664
40.1,5.1,0.14,46.705
45.1,0.1,0.14,37.6708
45.1,5.1,0.14,44.354
50.1,0.1,0.14,39.864
50.1,5.1,0.14,48.15024
55.1,0.1,0.14,39.99415
55.1,5.1,0.14,47.3908
60.1,0.1,0.14,39.76
60.1,5.1,0.14,46.6108
60.1,10.1,0.14,52.76242105
65.1,0.1,0.14,39.05576471
65.1,5.1,0.14,45.7664
65.1,10.1,0.14,51.18333333
70.1,0.1,0.14,42.5708
70.1,5.1,0.14,44.8964
70.1,10.1,0.14,49.99145
75.1,0.1,0.14,42.6508
75.1,5.1,0.14,44.0744
75.1,10.1,0.14,48.95690909
80.1,0.1,0.14,42.0488
80.1,5.1,0.14,43.6308
80.1,10.1,0.14,47.99496
85.1,0.1,0.14,41.8464
85.1,5.1,0.14,42.8716
85.1,10.1,0.14,50.7508
90.1,0.1,0.14,41.6364
90.1,5.1,0.14,42.1664
90.1,10.1,0.14,50.6508
95.1,0.1,0.14,40.98596
95.1,5.1,0.14,44.69030769
100.1,0.1,0.14,43.746
100.1,5.1,0.14,48.6308
105.1,0.1,0.14,43.80415385
105.1,5.1,0.14,48.4908
110.1,0.1,0.14,43.69188235
110.1,5.1,0.14,47.8708
115.1,0.1,0.14,43.04755556
115.1,5.1,0.14,47.6764
120.1,0.1,0.14,42.87538462
120.1,5.1,0.14,46.98992
125.1,0.1,0.14,42.7216129
125.1,5.1,0.14,46.7264
130.1,0.1,0.14,45.5508
130.1,5.1,0.14,46.2708
135.1,0.1,0.14,44.9508
135.1,5.1,0.14,45.8516
140.1,0.1,0.14,44.8264
140.1,5.1,0.14,45.6316
145.1,0.1,0.14,47.6055
150.1,0.1,0.14,47.59266667
155.1,0.1,0.14,47.44885714
160.1,0.1,0.14,46.92031579
165.1,0.1,0.14,46.80830303
15.1,0.1,0.15,52.8808
20.1,0.1,0.15,48.4408
25.1,0.1,0.15,73.868
25.1,5.1,0.15,74.236
30.1,0.1,0.15,42.4008
30.1,5.1,0.15,60.16024
35.1,0.1,0.15,40.2808
35.1,5.1,0.15,55.0688
40.1,0.1,0.15,38.8564
40.1,5.1,0.15,46.70375
45.1,0.1,0.15,37.6564
45.1,5.1,0.15,49.0288
50.1,0.1,0.15,40.6136
50.1,5.1,0.15,48.4808
55.1,0.1,0.15,40.11466667
55.1,5.1,0.15,47.5608
60.1,0.1,0.15,39.81466667
60.1,5.1,0.15,46.7164
60.1,10.1,0.15,52.82054545
65.1,0.1,0.15,39.12186667
65.1,5.1,0.15,45.8064
70.1,0.1,0.15,42.7408
70.1,5.1,0.15,44.9364
70.1,10.1,0.15,50.0912
75.1,0.1,0.15,42.7364
75.1,5.1,0.15,44.1288
75.1,10.1,0.15,52.5408
80.1,0.1,0.15,42.2208
80.1,5.1,0.15,43.6764
80.1,10.1,0.15,51.7608
85.1,0.1,0.15,41.9264
85.1,5.1,0.15,42.90826667
85.1,10.1,0.15,51.6008
90.1,0.1,0.15,41.7064
90.1,5.1,0.15,44.6776
90.1,10.1,0.15,50.8064
95.1,0.1,0.15,41.0444
95.1,5.1,0.15,44.83125
100.1,0.1,0.15,44.5176
100.1,5.1,0.15,48.8208
105.1,0.1,0.15,43.89723077
105.1,5.1,0.15,48.6208
110.1,0.1,0.15,43.7684
110.1,5.1,0.15,48.0488
115.1,0.1,0.15,43.58114286
115.1,5.1,0.15,47.7464
120.1,0.1,0.15,42.96066667
120.1,5.1,0.15,47.2408
125.1,0.1,0.15,45.5808
125.1,5.1,0.15,46.82826667
130.1,0.1,0.15,45.6208
130.1,5.1,0.15,46.5664
135.1,0.1,0.15,45.5164
135.1,5.1,0.15,48.6055
140.1,0.1,0.15,44.9608
140.1,5.1,0.15,48.6152
145.1,0.1,0.15,47.80177778
150.1,0.1,0.15,47.76355556
155.1,0.1,0.15,47.6494
160.1,0.1,0.15,47.1672
15.1,0.1,0.16,52.8308
20.1,0.1,0.16,48.3708
25.1,0.1,0.16,73.879
25.1,5.1,0.16,74.227
30.1,0.1,0.16,42.3108
30.1,5.1,0.16,60.1488
35.1,0.1,0.16,40.2308
35.1,5.1,0.16,55.3108
40.1,0.1,0.16,38.8364
40.1,5.1,0.16,46.67828571
45.1,0.1,0.16,37.6108
45.1,5.1,0.16,49.5708
50.1,0.1,0.16,40.698
50.1,5.1,0.16,48.5908
55.1,0.1,0.16,40.204
55.1,5.1,0.16,47.6108
60.1,0.1,0.16,39.8444
60.1,5.1,0.16,46.7364
65.1,0.1,0.16,39.15138462
65.1,5.1,0.16,45.8264
70.1,0.1,0.16,42.8308
70.1,5.1,0.16,44.9464
75.1,0.1,0.16,42.7908
75.1,5.1,0.16,44.1288
80.1,0.1,0.16,42.4908
80.1,5.1,0.16,43.6764
80.1,10.1,0.16,52.2308
85.1,0.1,0.16,41.95826667
85.1,5.1,0.16,42.9092
85.1,10.1,0.16,51.7264
90.1,0.1,0.16,41.7364
90.1,5.1,0.16,45.656
95.1,0.1,0.16,44.6755
95.1,5.1,0.16,49.5508
100.1,0.1,0.16,44.65545455
100.1,5.1,0.16,49.0088
105.1,0.1,0.16,44.0235
105.1,5.1,0.16,48.7108
110.1,0.1,0.16,43.82872727
110.1,5.1,0.16,48.2108
115.1,0.1,0.16,43.6547619
115.1,5.1,0.16,47.7964
120.1,0.1,0.16,43.03094737
120.1,5.1,0.16,47.4908
125.1,0.1,0.16,45.7908
125.1,5.1,0.16,46.88493333
130.1,0.1,0.16,45.7364
130.1,5.1,0.16,46.6316
135.1,0.1,0.16,45.6364
135.1,5.1,0.16,48.83646154
140.1,0.1,0.16,48.62454545
145.1,0.1,0.16,48.12266667
150.1,0.1,0.16,47.88452632
155.1,0.1,0.16,47.74871429
15.1,0.1,0.17,52.8608
20.1,0.1,0.17,48.3808
25.1,0.1,0.17,73.87466667
25.1,5.1,0.17,74.52
30.1,0.1,0.17,42.2808
30.1,5.1,0.17,60.2008
35.1,0.1,0.17,40.2008
35.1,5.1,0.17,55.6208
40.1,0.1,0.17,38.8164
40.1,5.1,0.17,51.5808
45.1,0.1,0.17,37.5808
45.1,5.1,0.17,49.8008
50.1,0.1,0.17,40.79454545
50.1,5.1,0.17,48.7208
55.1,0.1,0.17,40.524
55.1,5.1,0.17,47.7008
60.1,0.1,0.17,39.8934
60.1,5.1,0.17,46.7864
65.1,0.1,0.17,39.23511111
65.1,5.1,0.17,45.8764
70.1,0.1,0.17,42.9608
70.1,5.1,0.17,44.9864
75.1,0.1,0.17,42.8608
75.1,5.1,0.17,44.18024
80.1,0.1,0.17,42.6408
80.1,5.1,0.17,43.7216
80.1,10.1,0.17,52.7408
85.1,0.1,0.17,42.0244
85.1,5.1,0.17,45.8255
85.1,10.1,0.17,51.8664
90.1,0.1,0.17,41.78826667
90.1,5.1,0.17,45.79355556
95.1,0.1,0.17,44.82181818
95.1,5.1,0.17,49.7608
100.1,0.1,0.17,44.77125
100.1,5.1,0.17,49.5208
105.1,0.1,0.17,44.468
105.1,5.1,0.17,48.8808
110.1,0.1,0.17,43.92327273
110.1,5.1,0.17,48.5808
115.1,0.1,0.17,43.74637037
115.1,5.1,0.17,47.9216
120.1,0.1,0.17,45.6208
120.1,5.1,0.17,47.6564
125.1,0.1,0.17,46.0288
125.1,5.1,0.17,46.97493333
130.1,0.1,0.17,45.8864
130.1,5.1,0.17,49.664
135.1,0.1,0.17,48.7805
135.1,5.1,0.17,52.6408
140.1,0.1,0.17,48.71971429
145.1,0.1,0.17,48.65952941
150.1,0.1,0.17,48.07733333
155.1,0.1,0.17,47.8585
15.1,0.1,0.18,52.8108
20.1,0.1,0.18,48.3308
25.1,0.1,0.18,73.88566667
25.1,5.1,0.18,74.471
30.1,0.1,0.18,42.2308
30.1,5.1,0.18,60.2108
35.1,0.1,0.18,40.1688
35.1,5.1,0.18,55.7308
40.1,0.1,0.18,38.7864
40.1,5.1,0.18,51.7908
45.1,0.1,0.18,37.4908
45.1,5.1,0.18,49.8908
50.1,0.1,0.18,40.84766667
50.1,5.1,0.18,48.7708
55.1,0.1,0.18,40.59457143
55.1,5.1,0.18,47.7308
60.1,0.1,0.18,39.91857143
60.1,5.1,0.18,46.8064
65.1,0.1,0.18,39.278
65.1,5.1,0.18,45.87826667
70.1,0.1,0.18,43.0688
70.1,5.1,0.18,44.99496
75.1,0.1,0.18,42.9108
75.1,5.1,0.18,44.1744
80.1,0.1,0.18,42.6908
80.1,5.1,0.18,46.68314286
85.1,0.1,0.18,42.0544
85.1,5.1,0.18,46.51133333
90.1,0.1,0.18,44.869
90.1,5.1,0.18,49.7908
95.1,0.1,0.18,44.93909091
95.1,5.1,0.18,49.8908
100.1,0.1,0.18,44.83688889
100.1,5.1,0.18,49.6508
105.1,0.1,0.18,44.62261538
105.1,5.1,0.18,48.9564
110.1,0.1,0.18,43.98147826
110.1,5.1,0.18,48.6708
115.1,0.1,0.18,46.4908
115.1,5.1,0.18,47.9764
120.1,0.1,0.18,46.6664
120.1,5.1,0.18,47.7064
125.1,0.1,0.18,46.5308
125.1,5.1,0.18,49.87177778
130.1,0.1,0.18,49.5636
130.1,5.1,0.18,53.6108
135.1,0.1,0.18,49.0776
140.1,0.1,0.18,48.90244444
145.1,0.1,0.18,48.76307692
150.1,0.1,0.18,48.5168
15.1,0.1,0.19,52.8408
20.1,0.1,0.19,48.3208
25.1,0.1,0.19,73.88133333
25.1,5.1,0.19,74.59466667
30.1,0.1,0.19,42.20024
30.1,5.1,0.19,60.2608
35.1,0.1,0.19,40.1488
35.1,5.1,0.19,55.8808
40.1,0.1,0.19,38.7664
40.1,5.1,0.19,52.0488
45.1,0.1,0.19,37.4408
45.1,5.1,0.19,50.0688
50.1,0.1,0.19,40.92433333
50.1,5.1,0.19,48.8664
